# Fix print output for fix energy
340 4.4458621865193999056 -0.031977262824715899092 4.4138849236946802179
350 4.4218130670230904045 -0.030461642499972799852 4.3913514245231199951
360 4.3917472171839300188 -0.027075928498433099456 4.3646712886854999169
370 4.356333660605340441 -0.020316152707464698451 4.3360175078978802077
380 4.3131696007101796297 -0.0067314577927381396075 4.3064381429174396487
390 4.2550841584324103906 0.021544017587684999998 4.2766281760201003692
400 4.166376128346669816 0.080806539520074896488 4.2471826678667401467
410 4.0318368360738396916 0.18692121830552599349 4.2187580543793696819
420 3.8949901758526799256 0.29682202852516398339 4.1918122043778502928
430 3.8196447558707200542 0.34653225654873698325 4.1661770124194603682
440 3.7985749308132601421 0.36016405767074100019 4.158738988484000032
450 3.7959773005561299186 0.3629044753793559952 4.1588817759354901327
460 3.8064065038279601971 0.35272579594594299923 4.1591322997739004208
470 3.8306583337244299869 0.32883085696721597868 4.1594891906916400259
480 3.8619629326597699759 0.29799441017270900112 4.1599573428324800872
490 3.8939052752369698318 0.26662702521465697636 4.1605323004516199248
500 3.9207666354408901022 0.2404453670694569889 4.1612120025103500609
510 3.9401879786570099817 0.22180661343354698967 4.1619945920905498937
520 3.9562096240863198204 0.20666540519096199269 4.1628750292772798147
530 3.9760949266087100007 0.18774910610375400433 4.1638440327124603968
540 4.0008690825936303881 0.16403142852921701045 4.1649005111228500908
550 4.0252593099445501679 0.14078911597981499937 4.166048425924370413
560 4.0457462146520803969 0.12153814953711800095 4.1672843641892001187
570 4.0622731086790500044 0.10632944306616200214 4.1686025517452200972
580 4.0759918992686703376 0.094007043663265593691 4.1699989429319401779
590 4.0879641174944296722 0.083506749058303200717 4.17147086655273025
600 4.0988671757971202325 0.07414911723598789639 4.1730162930330996218
610 4.1089511787843804314 0.065682366571319497628 4.1746335453557001927
620 4.1180751249467997255 0.058245992319110199975 4.1763211172659095993
630 4.1258780393540996911 0.052199634491018699622 4.1780776738451201879
640 4.132071063905179642 0.047830803889148600094 4.1799018677943298172
650 4.1367540225694297007 0.045038434177065697628 4.1817924567464999086
660 4.1406136398691399947 0.043134776562867301053 4.1837484164320102309
670 4.1448016784173802307 0.040967232930969300908 4.185768911348350052
680 4.1503307745967203957 0.037522668237166399707 4.1878534428338900497
690 4.157351098978179671 0.032651110803680397088 4.1900022097818601097
700 4.1650499460725596279 0.027165488543115699771 4.1922154346156697002
710 4.1722112473678700795 0.022281376632359600753 4.194492624000229597
720 4.1777301904207302385 0.019102290366865601334 4.1968324807875898586
730 4.1808286046274600878 0.018405071014629601628 4.1992336756420902688
740 4.1815318340774600969 0.020163628704605699588 4.2016954627820704005
750 4.1816485709950903527 0.022568513693893399452 4.2042170846889899138
760 4.1843742666287200294 0.022422216187692099731 4.2067964828164097213
770 4.1908253579377099385 0.018608782429795300839 4.2094341403675104019
780 4.1983647522976301758 0.013769218920024700256 4.2121339712176597558
790 4.2036483907634902835 0.011247784941887700033 4.2148961757053804433
800 4.2044702979059103143 0.013246458468669800035 4.2177167563745801004
810 4.1986635304442696537 0.021928321515363100036 4.2205918519596403726
820 4.1845609071201197438 0.038961910683522900378 4.2235228178036399171
830 4.1686478000662896548 0.057866887888634900572 4.2265146879549302383
840 4.1693622511613401826 0.060190374860434499305 4.2295526260217801706
850 4.1888227484074898044 0.043825378713534299258 4.2326481271210196766
860 4.2090668915432400965 0.02676483057458309972 4.2358317221178198864
870 4.2224073432012900753 0.016685453841976598949 4.2390927970432699112
880 4.2308252788788296428 0.011593006302087300805 4.2424182851809097983
890 4.2370670721716603424 0.0087367110566511294034 4.245803783228310202
900 4.2425654125116203375 0.0066827614888528303477 4.2492481740004697244
910 4.2478284296756596561 0.0049226995492190703946 4.2527511292248796337
920 4.2529527357672103349 0.0033595923657046299939 4.2563123281329096059
930 4.2579149822994901697 0.002016349578150730161 4.2599313318776399484
940 4.2626851423637299732 0.00092250044476485594698 4.2636076428085001311
950 4.2672476735528297453 9.307775342993279894e-05 4.2673407513062597829
960 4.2715840321053697437 -0.00045389199852861699096 4.2711301401068402228
970 4.2756318324190401015 -0.00065657098449555895223 4.274975261434540208
980 4.2791846200587002613 -0.00030930509303070798186 4.2788753149656697516
990 4.2816054544676696025 0.001223439419104779954 4.2828288938867800084
1000 4.2809535810015404422 0.0058786862913545604239 4.2868322672929002337
1010 4.2716401582341898546 0.019237055866832299816 4.2908772141010196322
1020 4.2423715487204098906 0.052591502848757201716 4.2949630515691703536
1030 4.2011272655122899877 0.09800277155215360303 4.2991300370644403017
1040 4.2143698555349500268 0.088907729213522898593 4.3032775847484696641
1050 4.2645123508714002369 0.042999658164799302307 4.3075120090362002401
1060 4.2949513175604998594 0.016942745336374499809 4.311894062896869606
1070 4.3087417578957296627 0.007605511843643209674 4.3163472697393796551
1080 4.3159817129986803863 0.0048741840706651501022 4.3208558970693502488
1090 4.3208558009380295672 0.0045626644063721704184 4.3254184653444003317
1100 4.3246529196385097293 0.0053814716238327403239 4.3300343912623500131
1110 4.3276023626831898738 0.007100586114254300342 4.3347029487974504391
1120 4.3294372472204898372 0.0099858220402252399067 4.3394230692607198563
1130 4.3294172129300001473 0.014775850232301499312 4.3441930631623000281
1140 4.326054165038099697 0.02295582298980360092 4.3490099880279000644
1150 4.3163302966196299693 0.037536870966872797062 4.3538671675865101562
1160 4.2922494584261903228 0.06649356207879089653 4.3587430205049804144
1170 4.223985719901749647 0.13958181988971798959 4.3635675397914699403
1180 4.0655812129318000814 0.30303523408806998241 4.3686164470198702858
1190 4.1237386026472195866 0.24955644076335700698 4.3732950434105797299
